epoch,train_loss,val_loss,val_accuracy_datatypes,val_precision_datatypes,val_recall_datatypes,val_f1_datatypes,val_accuracy_constraints,val_precision_constraints,val_recall_constraints,val_f1_constraints
29,0.27930057585515355,0.2604380630445285,0.9453551912568307,0.5198400097183885,0.4063370987372718,0.4452512734866918,0.9571038251366121,0.7910260766433009,0.7688300284445595,0.7688393974664265
30,0.2681988673353637,0.26183313766463856,0.944535519125683,0.49903433854227947,0.4062552232426073,0.43641293679592247,0.9562841530054644,0.7857288383341121,0.7660837798223367,0.7648389332696455
31,0.2677850942851769,0.2647340921227072,0.9434426229508197,0.4535977378936844,0.4019723097697725,0.4226084783830524,0.9562841530054644,0.787120200288679,0.753910156799657,0.7600169187866053
32,0.261761221162009,0.2512753895926671,0.9448087431693989,0.49683998812715624,0.402915505452956,0.4343235428075873,0.9568306010928962,0.7833236223165148,0.7663650003120972,0.766260645886865
33,0.26446580616067406,0.2481980973274493,0.944535519125683,0.4991184090120543,0.4057818232201182,0.4345301881712013,0.9565573770491803,0.7806782512169633,0.755601799269278,0.7635108142658
34,0.26384490799434757,0.27654640156714644,0.9483606557377049,0.535536115313473,0.41617141366278426,0.45076816511480633,0.9551912568306011,0.7898525308990023,0.7566209393983304,0.7680284103600894
35,0.24823377798483878,0.2380857452383784,0.9483606557377049,0.5390527343817435,0.4172197495898437,0.4557420568585862,0.9571038251366121,0.7914523709496328,0.759679217379256,0.7699055017461929
36,0.2464044665986741,0.24767502904182576,0.9480874316939891,0.49501165556868004,0.4179533257330632,0.4452064677853981,0.9557377049180328,0.7885718375058065,0.7548355372214564,0.7670546366771436
37,0.2549193660866607,0.28604543575497926,0.946448087431694,0.6226530963616658,0.43243635704700867,0.48103785153718076,0.9565573770491803,0.777490589864257,0.7718801254762548,0.7677453197039625
38,0.25532020953035467,0.2886169466999222,0.9486338797814208,0.5580746736603112,0.4193797830453413,0.4569468604865726,0.9573770491803278,0.7848581129545835,0.7693510131454967,0.774282079834012
39,0.24285986074763868,0.2574780260014241,0.9475409836065574,0.4650223119897723,0.4126766599962785,0.43163966941045523,0.9598360655737705,0.807052379306481,0.7808175253978267,0.7867792347700542
40,0.24781499106643928,0.28648973827357177,0.9472677595628415,0.4659957946508173,0.4184365873621579,0.4340475247928612,0.9609289617486338,0.7949682554616014,0.8060166898874723,0.7918293317451512
41,0.23799299621885572,0.2364189267830282,0.9491803278688524,0.587089360881663,0.4210478397592695,0.4587953090816517,0.9603825136612022,0.8038443953047584,0.7882938690221792,0.7873181088361423
42,0.239564395657982,0.2638308587255048,0.9459016393442623,0.4768469440954769,0.42563537004682783,0.4437881207620345,0.9622950819672131,0.8126530935752786,0.796759601240853,0.7974127111332213
43,0.24568430430911206,0.21937025921633008,0.9508196721311475,0.6262272671317954,0.5127681209500894,0.5520432633566812,0.9625683060109289,0.8125954492670844,0.7977454660405515,0.8007319780290438
44,0.5724157493095845,0.2589459744144659,0.9483606557377049,0.5557634216911969,0.4613374441553036,0.492347986152426,0.9633879781420766,0.8187975183085832,0.7952818312531829,0.7993700309414759
45,0.22045176473480685,0.21576905650559997,0.9532786885245902,0.6669194196288247,0.5177624294852685,0.5624166943078782,0.9639344262295082,0.8189217427570267,0.8005827479245067,0.8042544478933378
46,0.2092783279510008,0.2177116271322135,0.953551912568306,0.6705451196915254,0.5177897213168234,0.5638548418771996,0.9650273224043716,0.8303225931948577,0.8102886163692034,0.8168690495476282
47,0.20619505102642707,0.21326642994936862,0.9530054644808743,0.6934151140877264,0.524630933610405,0.5667739312891119,0.9639344262295082,0.818819161158854,0.801228301201639,0.8041676453678275
48,0.20427262885840955,0.2098320817238972,0.9565573770491803,0.7143269565121904,0.5689842696266031,0.6224966884916963,0.9642076502732241,0.8168088540870759,0.8054250347372128,0.8082940549454698
49,0.2030216580843208,0.21436413881353666,0.9565573770491803,0.7141418818177198,0.5607470986482405,0.6157490569023186,0.9683060109289617,0.8504067817967611,0.8236487390888098,0.8301561887352198
50,0.20204431411844712,0.22581253084735792,0.9565573770491803,0.6876103899063538,0.5689842696266031,0.6166421230001622,0.9663934426229508,0.8382781717522352,0.8148649872563984,0.8203154616487381
