epoch,train_loss,val_loss,val_accuracy_datatypes,val_precision_datatypes,val_recall_datatypes,val_f1_datatypes,val_accuracy_constraints,val_precision_constraints,val_recall_constraints,val_f1_constraints
14,0.05226746953327025,0.033679159439363796,0.9978959025470653,0.99105897559196,0.9819204664117994,0.9863413938490774,0.9967884828349944,0.9748773724548029,0.9759630675231961,0.9754179374844052
15,0.03953997723742811,0.10064813658591991,0.9986434108527131,0.9928251928867632,0.9873413775291369,0.9900253549655355,0.9979512735326689,0.9841248187337557,0.9847562676243253,0.9844348471025297
16,0.27349800668363433,0.020562660755849508,0.9987818383167221,0.9929140351978909,0.9891891801787263,0.9910162003420694,0.9993078626799557,0.9949216679633522,0.9954886071184534,0.9952038626113128
17,0.0273304129546294,0.016019748444158422,0.9988372093023256,0.9936898225775631,0.9888735023484585,0.9912373585475741,0.9994462901439646,0.9955480254720802,0.9970977946329099,0.9963194298274454
18,0.0682963683245985,0.014986055900042636,0.9988925802879292,0.9942764034967077,0.9894737907136132,0.9918275501092119,0.9994462901439646,0.9961085433270678,0.9972313856510167,0.9966683309680459
19,0.019285943681490156,0.019143469215516136,0.9990586932447397,0.9959126249684439,0.990815177469112,0.993300450356805,0.9994739756367663,0.9974619310697581,0.9968356638246928,0.9971485247623966
20,0.021325166152119893,0.014002706960734735,0.9991140642303433,0.9953318104868814,0.989635815662732,0.9923688274072352,0.9987541528239202,0.9959505169636218,0.992142056713336,0.994034576063505
21,0.019693318516912032,0.007897234029845147,0.9994739756367663,0.9972084546926983,0.9942687833557106,0.9956974307792673,0.9997785160575858,0.9984750443398009,0.9984750443398009,0.9984750443398009
22,0.01777597038476895,0.0078109252172602695,0.9994739756367663,0.997575731171279,0.9943694819233904,0.995945356176566,0.9997785160575858,0.9984750443398009,0.9984750443398009,0.9984750443398009
23,0.01758987144429759,0.007150833002420025,0.9996677740863787,0.9978175688061967,0.9970090435642475,0.9974107911210325,0.9998062015503876,0.9986908002527102,0.9985577162974729,0.9986242047777065
24,0.013534525064539294,0.005671361013024773,0.9997785160575858,0.9987092186093641,0.9983623822930181,0.9985331492041147,0.9998892580287929,0.9993710373890501,0.9992685391149924,0.9993195332878577
25,0.022745512590627508,0.005203425388514804,0.9997508305647841,0.998502159238397,0.9979535847858995,0.998219280642033,0.9998338870431893,0.9989069299618218,0.9986403882551449,0.9987734448808093
26,0.0091901190409523,0.00560314255454067,0.9998338870431893,0.9991268151384554,0.9986729090119955,0.9988979869628786,0.9999446290143964,0.9998347653668209,0.9995674740484429,0.9997009051554506
27,0.010434405706737815,0.005705026012034684,0.9998062015503876,0.9991096035915971,0.9986701496757814,0.998887653095515,0.9999169435215947,0.999826627976262,0.999484802090771,0.9996555208985081
28,0.010059208867579304,0.007694800706031853,0.9997785160575858,0.9990350491225296,0.9981811387887217,0.9986040493066723,0.9998338870431893,0.9996533657211947,0.99893858723645,0.999295466272477
29,0.011958106070773527,0.0036122063524863276,0.9999169435215947,0.9993923313852684,0.9991968373528253,0.9992933449343083,0.9999723145071983,0.9999919172324604,0.999917328042328,0.9999546157362792
30,0.012337717661558716,0.0031562784205746226,0.9999723145071983,0.9998659157951194,0.9994282447112636,0.999646128953403,1.0,1.0,1.0,1.0
